2,1
12,1
19,1
45,1
1,2
12,2
19,2
38,2
45,2
53,2
63,2
4,3
5,3
8,3
16,3
23,3
30,3
46,3
48,3
60,3
61,3
70,3
75,3
84,3
86,3
88,3
93,3
99,3
3,4
30,4
92,4
93,4
3,5
30,5
88,5
21,6
44,6
55,6
61,6
89,6
98,6
65,7
3,8
20,8
24,8
28,8
29,8
30,8
37,8
57,8
65,8
85,8
96,8
97,8
100,8
10,9
11,9
25,9
28,9
34,9
35,9
42,9
53,9
56,9
83,9
85,9
9,10
11,10
15,10
25,10
27,10
28,10
33,10
34,10
35,10
42,10
53,10
56,10
58,10
59,10
72,10
83,10
85,10
96,10
9,11
10,11
30,11
42,11
83,11
1,12
2,12
45,12
77,12
43,13
50,13
59,13
24,14
45,14
51,14
52,14
76,14
89,14
10,15
27,15
35,15
42,15
56,15
72,15
83,15
3,16
30,16
99,16
19,17
26,17
30,17
31,17
32,17
40,17
60,17
69,17
71,17
86,17
90,17
93,17
28,18
73,18
82,18
94,18
1,19
2,19
17,19
45,19
53,19
63,19
77,19
8,20
65,20
96,20
6,21
44,21
55,21
64,22
73,22
78,22
82,22
94,22
3,23
30,23
93,23
99,23
8,24
14,24
51,24
52,24
76,24
89,24
9,25
10,25
17,26
64,26
73,26
78,26
82,26
10,27
15,27
34,27
42,27
72,27
79,27
83,27
8,28
9,28
10,28
18,28
34,28
42,28
58,28
83,28
85,28
91,28
8,29
65,29
96,29
3,30
4,30
5,30
8,30
11,30
16,30
17,30
23,30
39,30
43,30
46,30
49,30
63,30
70,30
71,30
75,30
84,30
88,30
89,30
93,30
96,30
99,30
17,31
42,31
60,31
71,31
17,32
35,32
60,32
69,32
71,32
86,32
10,33
42,33
9,34
10,34
27,34
28,34
42,34
58,34
72,34
83,34
85,34
9,35
10,35
15,35
32,35
42,35
56,35
73,35
84,35
44,36
55,36
61,36
8,37
57,37
2,38
51,38
52,38
76,38
89,38
30,39
73,39
78,39
82,39
94,39
17,40
71,40
45,41
53,41
9,42
10,42
11,42
15,42
27,42
28,42
31,42
33,42
34,42
35,42
55,42
56,42
58,42
72,42
83,42
85,42
90,42
99,42
13,43
30,43
49,43
50,43
59,43
6,44
21,44
36,44
55,44
61,44
98,44
1,45
2,45
12,45
14,45
19,45
41,45
50,45
53,45
63,45
65,45
66,45
73,45
77,45
3,46
30,46
93,46
67,47
74,47
79,47
81,47
91,47
92,47
93,47
3,48
49,48
50,48
59,48
30,49
43,49
48,49
50,49
59,49
87,49
13,50
43,50
45,50
48,50
49,50
54,50
59,50
87,50
14,51
24,51
38,51
52,51
68,51
76,51
89,51
14,52
24,52
38,52
51,52
89,52
2,53
9,53
10,53
19,53
41,53
45,53
63,53
77,53
50,54
6,55
21,55
36,55
42,55
44,55
98,55
9,56
10,56
15,56
35,56
42,56
58,56
83,56
8,57
37,57
65,57
96,57
100,57
10,58
28,58
34,58
42,58
56,58
10,59
13,59
43,59
48,59
49,59
50,59
87,59
92,59
3,60
17,60
31,60
32,60
65,60
69,60
71,60
88,60
3,61
6,61
36,61
44,61
67,62
74,62
81,62
92,62
2,63
19,63
30,63
45,63
53,63
77,63
22,64
26,64
73,64
89,64
94,64
7,65
8,65
20,65
29,65
45,65
57,65
60,65
96,65
97,65
100,65
45,66
47,67
62,67
92,67
51,68
17,69
32,69
60,69
71,69
90,69
3,70
30,70
93,70
17,71
30,71
31,71
32,71
40,71
60,71
69,71
83,71
86,71
90,71
10,72
15,72
27,72
34,72
42,72
73,72
83,72
18,73
22,73
26,73
35,73
39,73
45,73
64,73
72,73
78,73
82,73
89,73
94,73
95,73
47,74
62,74
80,74
92,74
97,74
3,75
30,75
14,76
24,76
38,76
51,76
89,76
12,77
19,77
45,77
53,77
63,77
22,78
26,78
39,78
73,78
82,78
27,79
47,79
80,79
91,79
92,79
74,80
79,80
91,80
92,80
47,81
62,81
92,81
18,82
22,82
26,82
39,82
73,82
78,82
94,82
9,83
10,83
11,83
15,83
27,83
28,83
34,83
42,83
56,83
71,83
72,83
3,84
30,84
35,84
93,84
8,85
9,85
10,85
28,85
34,85
42,85
3,86
17,86
32,86
71,86
49,87
50,87
59,87
3,88
5,88
30,88
60,88
93,88
99,88
6,89
14,89
24,89
30,89
38,89
51,89
52,89
64,89
73,89
76,89
17,90
42,90
69,90
71,90
28,91
47,91
79,91
80,91
92,91
93,91
4,92
47,92
59,92
62,92
67,92
74,92
79,92
80,92
81,92
91,92
3,93
4,93
17,93
23,93
30,93
46,93
47,93
70,93
84,93
88,93
91,93
99,93
18,94
22,94
39,94
64,94
73,94
82,94
95,94
73,95
94,95
8,96
10,96
20,96
29,96
30,96
57,96
65,96
97,96
8,97
65,97
74,97
96,97
6,98
44,98
55,98
3,99
16,99
23,99
30,99
42,99
88,99
93,99
8,100
57,100
65,100
