2,1
12,1
19,1
29,1
41,1
45,1
63,1
66,1
77,1
88,1
100,1
1,2
12,2
19,2
77,2
100,2
14,3
24,3
30,3
52,3
53,3
68,3
76,3
98,3
23,4
65,4
91,4
92,4
96,4
8,5
23,5
61,5
79,5
36,6
55,6
64,6
11,7
64,7
68,7
79,7
95,7
5,8
23,8
61,8
79,8
28,9
92,9
16,10
80,10
88,10
99,10
7,11
18,11
26,11
39,11
46,11
49,11
56,11
64,11
73,11
78,11
82,11
88,11
91,11
95,11
1,12
2,12
19,12
36,12
41,12
45,12
91,12
96,12
100,12
37,13
48,13
62,13
87,13
94,13
3,14
24,14
30,14
51,14
52,14
53,14
68,14
76,14
80,14
92,14
98,14
99,14
42,15
64,15
92,15
10,16
80,16
88,16
99,16
23,17
52,17
61,17
71,17
79,17
11,18
22,18
64,18
73,18
82,18
95,18
1,19
2,19
12,19
42,19
45,19
66,19
77,19
88,19
100,19
34,20
92,20
36,21
18,22
26,22
64,22
95,22
4,23
5,23
8,23
17,23
47,23
61,23
72,23
74,23
78,23
79,23
85,23
3,24
14,24
43,24
51,24
52,24
68,24
73,24
76,24
98,24
36,25
40,25
11,26
22,26
39,26
64,26
73,26
95,26
92,27
9,28
29,28
42,28
92,28
1,29
28,29
42,29
58,29
75,29
88,29
92,29
3,30
14,30
52,30
53,30
68,30
98,30
36,31
60,31
69,31
71,31
86,31
80,32
88,32
99,32
42,33
92,33
20,34
38,34
42,34
83,34
92,34
96,34
42,35
80,35
92,35
6,36
12,36
21,36
25,36
31,36
37,36
38,36
44,36
55,36
64,36
75,36
80,36
82,36
91,36
93,36
96,36
13,37
36,37
43,37
48,37
49,37
50,37
54,37
59,37
62,37
65,37
80,37
94,37
34,38
36,38
42,38
92,38
11,39
26,39
56,39
64,39
73,39
78,39
95,39
25,40
71,40
86,40
1,41
12,41
100,41
15,42
19,42
28,42
29,42
33,42
34,42
35,42
38,42
58,42
75,42
80,42
83,42
92,42
96,42
24,43
37,43
48,43
54,43
87,43
94,43
36,44
1,45
12,45
19,45
63,45
77,45
99,45
11,46
80,46
88,46
99,46
23,47
74,47
79,47
13,48
37,48
43,48
49,48
54,48
92,48
94,48
11,49
37,49
48,49
50,49
80,49
84,49
87,49
94,49
37,50
49,50
62,50
94,50
14,51
24,51
52,51
90,51
98,51
3,52
14,52
17,52
24,52
30,52
51,52
68,52
96,52
98,52
99,52
3,53
14,53
30,53
68,53
76,53
37,54
43,54
48,54
6,55
36,55
71,55
11,56
39,56
64,56
82,56
95,56
79,57
97,57
29,58
42,58
92,58
37,59
74,59
87,59
94,59
31,60
65,60
69,60
71,60
5,61
8,61
17,61
23,61
79,61
13,62
37,62
50,62
64,62
87,62
1,63
45,63
100,63
6,64
7,64
11,64
15,64
18,64
22,64
26,64
36,64
39,64
56,64
62,64
73,64
78,64
82,64
84,64
88,64
91,64
95,64
99,64
4,65
37,65
60,65
74,65
88,65
91,65
92,65
96,65
1,66
19,66
100,66
80,67
88,67
99,67
3,68
7,68
14,68
24,68
30,68
52,68
53,68
76,68
88,68
98,68
31,69
60,69
71,69
90,69
96,69
80,70
88,70
17,71
31,71
40,71
55,71
60,71
69,71
86,71
90,71
92,71
23,72
79,72
11,73
18,73
24,73
26,73
39,73
64,73
79,73
82,73
95,73
23,74
47,74
59,74
65,74
79,74
29,75
36,75
42,75
92,75
3,76
14,76
24,76
53,76
68,76
96,76
98,76
1,77
2,77
19,77
45,77
100,77
11,78
23,78
39,78
64,78
95,78
5,79
7,79
8,79
17,79
23,79
47,79
57,79
61,79
72,79
73,79
74,79
85,79
88,79
97,79
10,80
14,80
16,80
32,80
35,80
36,80
37,80
42,80
46,80
49,80
67,80
70,80
81,80
83,80
84,80
86,80
88,80
89,80
91,80
92,80
95,80
96,80
99,80
80,81
84,81
87,81
88,81
11,82
18,82
36,82
56,82
64,82
73,82
95,82
34,83
42,83
80,83
92,83
49,84
64,84
80,84
81,84
88,84
99,84
23,85
79,85
31,86
40,86
71,86
80,86
90,86
13,87
43,87
49,87
59,87
62,87
81,87
94,87
1,88
10,88
11,88
16,88
19,88
29,88
32,88
46,88
64,88
65,88
67,88
68,88
70,88
79,88
80,88
81,88
84,88
89,88
91,88
92,88
96,88
99,88
80,89
88,89
51,90
69,90
71,90
86,90
4,91
11,91
12,91
36,91
64,91
65,91
80,91
88,91
92,91
95,91
96,91
4,92
9,92
14,92
15,92
20,92
27,92
28,92
29,92
33,92
34,92
35,92
38,92
42,92
48,92
58,92
65,92
71,92
75,92
80,92
83,92
88,92
91,92
99,92
36,93
13,94
37,94
43,94
48,94
49,94
50,94
59,94
87,94
7,95
11,95
18,95
22,95
26,95
39,95
56,95
64,95
73,95
78,95
80,95
82,95
91,95
96,95
4,96
12,96
34,96
36,96
42,96
52,96
65,96
69,96
76,96
80,96
88,96
91,96
95,96
57,97
79,97
3,98
14,98
24,98
30,98
51,98
52,98
68,98
76,98
10,99
14,99
16,99
32,99
45,99
46,99
52,99
64,99
67,99
80,99
84,99
88,99
92,99
1,100
2,100
12,100
19,100
41,100
63,100
66,100
77,100
