17,1
20,1
59,1
60,1
89,1
3,2
10,2
31,2
35,2
54,2
64,2
66,2
68,2
77,2
79,2
86,2
92,2
96,2
2,3
10,3
28,3
32,3
64,3
70,3
78,3
79,3
22,4
29,4
32,4
40,4
47,4
51,4
58,4
21,5
31,5
43,5
31,6
43,6
50,6
82,6
22,7
28,7
32,7
58,7
88,7
38,8
66,8
98,8
28,9
32,9
61,9
2,10
3,10
64,10
43,11
53,11
82,11
43,12
46,12
81,12
87,12
88,12
93,12
33,13
78,13
92,13
31,14
43,14
16,15
26,15
27,15
49,15
50,15
80,15
15,16
23,16
32,16
62,16
83,16
85,16
94,16
100,16
1,17
20,17
40,17
45,17
59,17
60,17
64,17
67,17
89,17
91,17
54,18
78,18
86,18
92,18
23,19
27,19
69,19
75,19
83,19
94,19
100,19
1,20
17,20
60,20
89,20
5,21
31,21
43,21
4,22
7,22
24,22
28,22
29,22
32,22
36,22
47,22
51,22
61,22
95,22
99,22
16,23
19,23
41,23
69,23
74,23
94,23
100,23
22,24
32,24
95,24
99,24
26,25
48,25
52,25
57,25
65,25
71,25
85,25
97,25
15,26
25,26
48,26
85,26
15,27
19,27
49,27
50,27
61,27
80,27
3,28
7,28
9,28
22,28
29,28
32,28
40,28
56,28
58,28
61,28
90,28
4,29
22,29
28,29
32,29
58,29
63,29
97,29
37,30
69,30
74,30
94,30
2,31
5,31
6,31
14,31
21,31
43,31
53,31
64,31
70,31
71,31
72,31
82,31
3,32
4,32
7,32
9,32
16,32
22,32
24,32
28,32
29,32
40,32
44,32
47,32
51,32
58,32
61,32
63,32
64,32
73,32
83,32
90,32
95,32
98,32
99,32
13,33
54,33
56,33
60,33
78,33
86,33
92,33
54,34
68,34
81,34
92,34
2,35
64,35
22,36
54,36
81,36
92,36
30,37
48,37
69,37
94,37
8,38
66,38
98,38
43,39
46,39
81,39
88,39
93,39
4,40
17,40
28,40
32,40
47,40
23,41
69,41
75,41
94,41
100,41
43,42
54,42
86,42
92,42
5,43
6,43
11,43
12,43
14,43
21,43
31,43
39,43
42,43
53,43
60,43
64,43
72,43
82,43
92,43
32,44
61,44
17,45
60,45
89,45
12,46
39,46
81,46
87,46
88,46
93,46
4,47
22,47
32,47
40,47
58,47
95,47
25,48
26,48
37,48
57,48
65,48
71,48
85,48
15,49
27,49
50,49
6,50
15,50
27,50
49,50
80,50
4,51
22,51
32,51
61,51
90,51
25,52
71,52
85,52
11,53
31,53
43,53
2,54
18,54
33,54
34,54
36,54
42,54
56,54
60,54
61,54
76,54
78,54
84,54
86,54
92,54
71,55
85,55
97,55
28,56
33,56
54,56
92,56
25,57
48,57
85,57
4,58
7,58
28,58
29,58
32,58
47,58
61,58
64,58
93,58
1,59
17,59
60,59
1,60
17,60
20,60
33,60
43,60
45,60
54,60
59,60
64,60
67,60
89,60
90,60
91,60
9,61
22,61
27,61
28,61
32,61
44,61
51,61
54,61
58,61
63,61
16,62
69,62
100,62
29,63
32,63
61,63
2,64
3,64
10,64
17,64
31,64
32,64
35,64
43,64
58,64
60,64
68,64
70,64
77,64
79,64
95,64
96,64
25,65
48,65
85,65
2,66
8,66
38,66
98,66
17,67
60,67
89,67
2,68
34,68
64,68
19,69
23,69
30,69
37,69
41,69
62,69
74,69
75,69
83,69
3,70
31,70
64,70
25,71
31,71
48,71
52,71
55,71
85,71
97,71
31,72
43,72
32,73
23,74
30,74
69,74
83,74
100,74
19,75
41,75
69,75
83,75
54,76
78,76
92,76
2,77
64,77
3,78
13,78
18,78
33,78
54,78
76,78
86,78
92,78
2,79
3,79
64,79
15,80
27,80
50,80
12,81
34,81
36,81
39,81
46,81
87,81
88,81
93,81
6,82
11,82
31,82
43,82
87,82
16,83
19,83
32,83
69,83
74,83
75,83
100,83
54,84
92,84
16,85
25,85
26,85
48,85
52,85
55,85
57,85
65,85
71,85
97,85
2,86
18,86
33,86
42,86
54,86
78,86
92,86
95,86
12,87
46,87
81,87
82,87
88,87
7,88
12,88
39,88
46,88
81,88
87,88
93,88
1,89
17,89
20,89
45,89
60,89
67,89
28,90
32,90
51,90
60,90
17,91
60,91
2,92
13,92
18,92
33,92
34,92
36,92
42,92
43,92
54,92
56,92
76,92
78,92
84,92
86,92
12,93
39,93
46,93
58,93
81,93
88,93
16,94
19,94
23,94
30,94
37,94
41,94
22,95
24,95
32,95
47,95
64,95
86,95
2,96
64,96
25,97
29,97
55,97
71,97
85,97
8,98
32,98
38,98
66,98
22,99
24,99
32,99
16,100
19,100
23,100
41,100
62,100
74,100
83,100
